Valence,Year,Acousticness,Artists,Danceability,Duration,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Mode,Name,Popularity,Speechiness,Tempo,Duration_minutes
0.56,2015,0.00359,Fall Out Boy,0.39299999999999996,228360,0.858,No explicit content,0.0,4,0.102,-2.8680000000000003,Minor,Centuries,81,0.0729,176.042,03:48
0.14400000000000002,2015,0.33399999999999996,Mumford & Sons,0.515,236884,0.418,Explicit content,0.159,2,0.107,-11.794,Major,Monster,51,0.0361,143.969,03:56
0.48100000000000004,2015,0.4370000000000001,"Mura Masa, Nao",0.7979999999999999,228000,0.44299999999999995,No explicit content,4.78e-06,10,0.065,-9.21,Major,Firefly,63,0.12,110.027,03:48
0.574,2015,0.000531,Cody Jinks,0.502,229928,0.685,No explicit content,1.61e-06,0,0.0923,-5.847,Minor,Loud and Heavy,73,0.0283,81.978,03:49
0.945,2015,0.10800000000000001,Los Huracanes del Norte,0.8909999999999999,201038,0.58,No explicit content,0.000678,7,0.0665,-9.798,Minor,El Gato De Chihuahua,64,0.0887,115.789,03:21
0.5539999999999999,2015,0.0335,"Vicetone, Kat Nestel",0.527,214326,0.845,No explicit content,0.000127,1,0.14400000000000002,-3.721,Minor,Angels - Radio Edit,60,0.121,128.023,03:34
0.605,2015,0.0122,Cage The Elephant,0.423,173173,0.9309999999999999,No explicit content,0.00103,4,0.629,-5.229,Minor,Mess Around,61,0.0542,150.385,02:53
0.451,2015,0.0285,Alessia Cara,0.573,230227,0.7390000000000001,No explicit content,0.0,0,0.111,-5.74,Major,Scars To Your Beautiful,73,0.129,97.085,03:50
0.512,2015,0.26,"De La Ghetto, Yandel, Ñengo Flow, Daddy Yankee",0.7140000000000001,315440,0.626,Explicit content,0.0,5,0.284,-4.655,Minor,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",61,0.423,76.625,05:15
0.35,2015,0.048,"Tiësto, The Chainsmokers",0.634,256641,0.927,No explicit content,0.687,1,0.0864,-3.282,Major,Split (Only U),64,0.136,128.016,04:16
0.405,2015,0.0791,"The Viper, Nosferatu",0.473,258216,0.9740000000000001,Explicit content,0.0703,9,0.24,-3.42,Major,Kingdom Come - Original Mix,0,0.10800000000000001,173.007,04:18
0.363,2015,0.344,Houndmouth,0.47200000000000003,258480,0.34700000000000003,No explicit content,0.0379,3,0.10099999999999999,-8.011000000000001,Major,Darlin',61,0.0305,116.904,04:18
0.384,2015,0.168,Furyan,0.499,250841,0.9470000000000001,Explicit content,1.59e-06,4,0.0899,-3.258,Minor,The Reckoning #TiH - Extended Mix,0,0.226,169.99599999999995,04:10
0.191,2015,0.11,"Ghostemane, uicideBoy, JGRXXN",0.8140000000000001,183937,0.74,Explicit content,2.2800000000000002e-05,10,0.12,-5.438,Minor,Seppuku (feat. Suicideboy$ & Jgrxxn),61,0.0947,120.098,03:03
0.28800000000000003,2015,0.26899999999999996,Sy Ari Da Kid,0.561,188120,0.247,No explicit content,7.28e-06,8,0.132,-12.877,Minor,TLC,61,0.327,125.70700000000001,03:08
0.455,2015,0.0764,blackbear,0.718,207027,0.42200000000000004,Explicit content,0.0,4,0.17,-9.115,Minor,idfc,64,0.0621,144.678,03:27
0.961,2015,0.012,Giacca & Flores,0.831,340000,0.805,No explicit content,0.121,1,0.0485,-3.702,Minor,Delight - Original Mix,0,0.069,120.006,05:40
0.0568,2015,0.986,Spirits Of Our Dreams,0.19,124865,0.0102,No explicit content,0.971,0,0.0798,-33.528,Minor,Moving Silence,60,0.0344,73.68,02:04
0.457,2015,0.109,Lil Uzi Vert,0.69,177280,0.565,Explicit content,0.0,11,0.27399999999999997,-5.772,Minor,Banned from TV,51,0.0854,130.025,02:57
0.682,2015,0.0918,Declan McKenna,0.6890000000000001,252307,0.617,No explicit content,2.02e-05,4,0.0816,-5.1960000000000015,Major,Brazil,60,0.0289,121.06200000000001,04:12
0.301,2015,0.16699999999999998,Furyan,0.498,258893,0.956,Explicit content,3.11e-05,4,0.0968,-2.8989999999999996,Minor,Slapeloosheid,0,0.161,180.016,04:18
0.0794,2015,0.272,"Juan Calderon, Michael Miller",0.555,116528,0.4,No explicit content,0.0388,11,0.11800000000000001,-16.232,Minor,Directions (prod. By Michael Miller) - Mix Cut,0,0.10800000000000001,115.318,01:56
0.526,2015,0.171,Selena Gomez,0.573,194827,0.741,No explicit content,0.0,9,0.10400000000000001,-3.22,Major,Sober,51,0.0788,92.021,03:14
0.381,2015,0.00818,Turnover,0.579,226137,0.61,No explicit content,0.41,4,0.11199999999999999,-7.867000000000001,Major,Hello Euphoria,51,0.0294,127.022,03:46
0.634,2015,0.000967,"Tyler, The Creator, ScHoolboy Q",0.63,191869,0.8420000000000001,Explicit content,0.0,1,0.36200000000000004,-5.636,Minor,THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q),51,0.316,84.95200000000001,03:11
0.588,2015,0.0076799999999999985,Nytron,0.765,372125,0.63,No explicit content,0.757,8,0.154,-6.7929999999999975,Major,Never Give Up - Original Mix,0,0.0468,119.985,06:12
0.225,2015,0.00024900000000000004,Ilan Bluestone,0.706,388856,0.8540000000000001,No explicit content,0.8140000000000001,4,0.171,-5.9579999999999975,Minor,Tesseract - Original Mix,0,0.0889,128.026,06:28
0.15,2015,0.0175,"Max Elto, Michael Cassette",0.9009999999999999,249607,0.5589999999999999,No explicit content,0.7559999999999999,0,0.106,-7.713999999999999,Major,Backyard Animals,0,0.0508,124.016,04:09
0.603,2015,0.000621,Cody Jinks,0.541,259361,0.752,No explicit content,0.00131,10,0.102,-6.132999999999999,Major,Mamma Song,63,0.0506,119.93,04:19
0.515,2015,0.5479999999999999,Van Morrison,0.569,415040,0.444,No explicit content,3.2899999999999987e-05,10,0.11900000000000001,-10.097000000000001,Major,Tupelo Honey,63,0.0373,71.426,06:55
0.28800000000000003,2015,0.21100000000000002,Tame Impala,0.371,228040,0.778,No explicit content,0.00141,7,0.18100000000000002,-7.1960000000000015,Minor,Past Life,60,0.0559,145.734,03:48
0.441,2015,0.0251,Mon Laferte,0.39399999999999996,278547,0.475,No explicit content,0.007490000000000002,10,0.11199999999999999,-7.935,Major,Tu Falta De Querer,73,0.027999999999999997,129.995,04:38
0.753,2015,0.708,Kendrick Lamar,0.541,336013,0.809,Explicit content,0.0,8,0.72,-4.2860000000000005,Major,i,60,0.324,120.094,05:36
0.718,2015,0.28,"Pentatonix, Tori Kelly",0.61,207853,0.397,No explicit content,0.0,6,0.0833,-8.506,Major,Winter Wonderland / Don't Worry Be Happy (feat. Tori Kelly),62,0.0504,129.761,03:27
0.545,2015,0.19399999999999998,"Moguai, Cheat Codes",0.611,178560,0.785,No explicit content,0.0,5,0.0956,-5.721,Major,Hold On (feat. Cheat Codes) - Radio Edit,63,0.0707,125.03,02:58
0.875,2015,0.12,"Pitbull, Sensato, Osmani Garcia La Voz",0.8690000000000001,249800,0.691,No explicit content,0.0,7,0.102,-6.872000000000001,Major,El Taxi,62,0.192,95.01899999999999,04:09
0.303,2015,0.000145,"Fear, and Loathing in Las Vegas",0.175,225547,0.995,No explicit content,2.5e-06,6,0.214,1.023,Minor,Let Me Hear,64,0.21100000000000002,184.06599999999997,03:45
0.40399999999999997,2015,0.0151,"Alex Young, Koen Groeneveld",0.85,383321,0.705,No explicit content,0.8540000000000001,3,0.0882,-4.274,Major,Uno - Koen Groeneveld Backtrack Remix,0,0.0438,126.00399999999999,06:23
0.389,2015,0.165,"Drake, PARTYNEXTDOOR",0.605,236973,0.51,Explicit content,8.8e-05,11,0.10400000000000001,-8.094,Minor,Preach,60,0.423,65.255,03:56
0.39,2015,0.16699999999999998,Tyga,0.902,186672,0.67,Explicit content,0.0,10,0.107,-4.074,Major,Ice Cream Man,61,0.19,144.07,03:06
0.624,2015,0.00589,4Minute,0.54,192400,0.929,No explicit content,4.01e-06,7,0.424,-2.6460000000000004,Major,Crazy,61,0.278,176.023,03:12
0.196,2015,0.426,Ross Copperman,0.442,205594,0.632,No explicit content,0.00419,1,0.0735,-6.77,Major,Hunger,61,0.0295,78.899,03:25
0.517,2015,0.129,Juyen Sebulba,0.836,86119,0.973,No explicit content,0.68,6,0.429,-6.629,Major,Majin Power - Mix Cut,0,0.11800000000000001,133.77200000000002,01:26
0.568,2015,0.11199999999999999,"Kendrick Lamar, Bilal, Anna Wise, Snoop Dogg",0.539,271773,0.731,Explicit content,1.19e-06,3,0.129,-5.085,Minor,Institutionalized,60,0.45299999999999996,81.11399999999998,04:31
0.121,2015,0.00644,Enkraft,0.65,368650,0.8859999999999999,No explicit content,0.848,2,0.13,-7.314,Major,Fuhren Ohne Hinzusehen,0,0.0432,124.99600000000001,06:08
0.8320000000000001,2015,0.375,Meghan Trainor,0.655,184227,0.782,No explicit content,0.0,1,0.317,-4.789,Major,Dear Future Husband,73,0.185,79.42699999999998,03:04
0.654,2015,0.0626,"Disclosure, Lorde",0.7040000000000001,199246,0.628,No explicit content,1.49e-06,10,0.10300000000000001,-7.8820000000000014,Minor,Magnets,64,0.162,92.005,03:19
0.27,2015,0.00713,Kendrick Lamar,0.5529999999999999,328827,0.852,Explicit content,0.0,10,0.46299999999999997,-4.08,Minor,The Blacker The Berry,61,0.305,176.058,05:28
0.48700000000000004,2015,0.9490000000000001,Petit Biscuit,0.57,231131,0.33899999999999997,No explicit content,0.924,9,0.0968,-13.549000000000001,Minor,You,60,0.0645,162.387,03:51
0.5589999999999999,2015,0.161,Quinn XCII,0.652,255000,0.802,No explicit content,0.0,11,0.14300000000000002,-5.308,Major,Another Day in Paradise,63,0.0669,167.952,04:15
0.311,2015,0.8290000000000001,TK from Ling tosite sigure,0.518,228834,0.39,No explicit content,0.0,9,0.0729,-6.0829999999999975,Major,unravel (acoustic version) - Acoustic Version,63,0.0937,84.09200000000001,03:48
0.434,2015,0.159,Tame Impala,0.536,107533,0.526,No explicit content,0.847,0,0.128,-9.754,Major,Nangs,61,0.18100000000000002,167.608,01:47
0.851,2015,0.162,Sports,0.659,172507,0.594,No explicit content,0.846,4,0.632,-8.494,Minor,You Are the Right One,60,0.0261,100.03299999999999,02:52
0.685,2015,0.0349,Andy Grammer,0.797,189098,0.8959999999999999,No explicit content,0.0,5,0.635,-3.678,Major,Good To Be Alive (Hallelujah),60,0.0512,120.037,03:09
0.69,2015,0.213,Los Huracanes del Norte,0.35,211493,0.653,No explicit content,0.0,10,0.57,-7.093,Major,Que Me Lleve El Diablo - En Vivo,60,0.0304,155.602,03:31
0.41700000000000004,2015,0.4,"Meghan Trainor, John Legend",0.63,225053,0.53,No explicit content,0.0,0,0.177,-7.258999999999999,Major,Like I'm Gonna Lose You (feat. John Legend),80,0.0434,108.038,03:45
0.594,2015,0.392,Lord Huron,0.5429999999999999,262209,0.925,Explicit content,0.456,6,0.0668,-6.7829999999999995,Minor,Meet Me in the Woods,61,0.0448,80.499,04:22
0.287,2015,0.155,Lil Uzi Vert,0.485,235989,0.662,Explicit content,0.0,9,0.11900000000000001,-5.1720000000000015,Major,Safe House,51,0.243,104.71700000000001,03:55
0.391,2015,0.794,"Leonardo Aguilar, Ángela Aguilar, Majo Aguilar",0.631,250671,0.39299999999999996,No explicit content,0.0,7,0.358,-4.7810000000000015,Major,Lo Busqué,63,0.0265,132.183,04:10
0.0799,2015,0.9940000000000001,Beautiful Chorus,0.106,379737,0.00541,No explicit content,0.9520000000000001,11,0.129,-34.765,Major,Faith's Hymn,62,0.0414,92.154,06:19
0.28,2015,0.0335,Travis Scott,0.655,219360,0.496,Explicit content,0.0,3,0.156,-4.138999999999999,Minor,Apple Pie,64,0.0364,137.945,03:39
0.579,2015,0.0046700000000000005,Brantley Gilbert,0.424,234880,0.945,No explicit content,0.000602,1,0.0806,-4.785,Major,Read Me My Rights,60,0.0748,174.02900000000002,03:54
0.882,2015,0.149,One Direction,0.6779999999999999,200533,0.8690000000000001,No explicit content,0.0,0,0.0593,-4.345,Minor,What a Feeling,73,0.0461,123.964,03:20
0.85,2015,0.409,"Stick Figure, Collie Buddz",0.764,214206,0.625,No explicit content,0.00126,7,0.10400000000000001,-7.4529999999999985,Minor,Smokin' Love (with Collie Buddz),61,0.0724,82.525,03:34
0.33399999999999996,2015,0.114,Brett Eldredge,0.518,236227,0.6859999999999999,No explicit content,0.0,9,0.114,-4.9110000000000005,Major,Wanna Be That Song,61,0.0313,144.065,03:56
0.331,2015,0.353,"Alina Baraz, Galimatias",0.68,218947,0.747,No explicit content,0.0,4,0.138,-6.056,Minor,Fantasy,61,0.091,113.93299999999999,03:38
0.155,2015,0.172,Bob Moses,0.705,470093,0.40299999999999997,No explicit content,0.00201,0,0.615,-9.7,Major,Tearing Me Up,61,0.0438,114.992,07:50
0.584,2015,0.00983,CL,0.7140000000000001,178177,0.884,No explicit content,0.0,11,0.439,-2.932,Major,Hello Bitches,64,0.113,145.07399999999996,02:58
0.223,2015,0.0919,"Passion, Kristian Stanfill",0.301,254373,0.762,No explicit content,0.0,7,0.0822,-3.392,Major,Even So Come - Radio Version/Live,51,0.0402,161.864,04:14
0.447,2015,0.0189,Twenty One Pilots,0.655,188493,0.632,No explicit content,0.0,2,0.0722,-4.802,Major,Tear in My Heart,73,0.0489,120.113,03:08
0.355,2015,0.221,Turnover,0.316,193911,0.8590000000000001,No explicit content,0.15,2,0.102,-6.982,Major,Take My Head,51,0.0358,160.925,03:13
0.261,2015,0.3720000000000001,Quinn XCII,0.59,178000,0.6709999999999999,No explicit content,0.0,11,0.0795,-4.97,Major,Native Tongue,48,0.0723,135.097,02:58
0.156,2015,0.973,Sufjan Stevens,0.441,279316,0.10400000000000001,No explicit content,0.354,6,0.11900000000000001,-22.399,Minor,Fourth of July,60,0.0459,120.266,04:39
0.5429999999999999,2015,0.11800000000000001,Vundabar,0.397,264508,0.6559999999999999,No explicit content,0.01,9,0.14400000000000002,-8.65,Major,Oulala,51,0.0429,80.979,04:24
0.188,2015,0.0397,Sleeping With Sirens,0.486,151960,0.948,No explicit content,0.0,9,0.258,-4.61,Major,Kick Me,60,0.20800000000000002,110.03299999999999,02:31
0.593,2015,0.0525,David Guetta,0.599,193333,0.8690000000000001,No explicit content,0.00719,0,0.10300000000000001,-3.697,Major,Bang My Head (feat. Sia & Fetty Wap),64,0.0789,108.061,03:13
0.8240000000000001,2015,0.22699999999999998,"Lil Dicky, T-Pain",0.768,258837,0.7090000000000001,Explicit content,0.0,5,0.504,-4.87,Minor,Personality (feat. T Pain),51,0.196,95.97200000000001,04:18
0.498,2015,0.0249,Drake,0.868,180667,0.623,Explicit content,0.0,2,0.125,-8.595,Major,6 God,64,0.10099999999999999,105.446,03:00
0.0471,2015,0.153,Eminem,0.64,282547,0.841,Explicit content,0.0,1,0.0457,-2.426,Minor,Phenomenal,60,0.0466,121.075,04:42
0.21600000000000005,2015,0.395,Frank Sinatra,0.27899999999999997,274933,0.45399999999999996,No explicit content,0.0,2,0.198,-7.733,Major,My Way,60,0.0316,150.661,04:34
0.722,2015,0.397,"Them, Van Morrison",0.6409999999999999,156800,0.703,No explicit content,0.0054600000000000004,9,0.10400000000000001,-10.434000000000001,Major,Gloria (feat. Van Morrison) - Stereo Version,62,0.0518,129.118,02:36
0.479,2015,0.0025399999999999997,Furyan,0.515,296493,0.9790000000000001,Explicit content,0.000869,4,0.222,-3.678,Minor,The Sound - Extended Mix,0,0.1,170.05200000000005,04:56
0.607,2015,0.27,Logic,0.7090000000000001,287400,0.787,Explicit content,0.00114,1,0.29600000000000004,-2.377,Major,Fade Away,60,0.235,75.986,04:47
0.33299999999999996,2015,0.000246,Fall Out Boy,0.615,260920,0.763,No explicit content,0.141,6,0.298,-4.189,Major,The Kids Aren't Alright,61,0.0322,115.991,04:20
0.8270000000000001,2015,0.19699999999999998,San Holo,0.747,266483,0.491,No explicit content,1.77e-05,6,0.0837,-6.0429999999999975,Major,We Rise,61,0.0639,145.034,04:26
0.285,2015,0.076,Ciara,0.743,287933,0.618,Explicit content,0.0,8,0.0731,-7.227,Major,I Bet,61,0.0732,129.034,04:47
0.6829999999999999,2015,0.27399999999999997,LunchMoney Lewis,0.6990000000000001,204600,0.747,Explicit content,0.0,5,0.486,-3.4530000000000003,Major,Bills,61,0.0964,126.001,03:24
0.945,2015,0.00865,Toby Fox,0.579,134595,0.878,No explicit content,0.885,11,0.0683,-10.093,Minor,Death By Glamour,60,0.0481,148.009,02:14
0.654,2015,0.0358,Hawk Nelson,0.6409999999999999,181547,0.919,No explicit content,0.0,0,0.253,-4.324,Major,Diamonds,48,0.0447,104.99600000000001,03:01
0.222,2015,0.00688,"Porter Robinson, Amy Millan, ODESZA",0.374,326267,0.8029999999999999,No explicit content,0.617,11,0.0778,-6.056,Minor,Divinity - ODESZA Remix,51,0.0465,180.024,05:26
0.341,2015,0.406,"Jeremih, Juicy J, Twista",0.624,329507,0.322,Explicit content,0.0,9,0.10300000000000001,-11.794,Minor,Woosah,61,0.679,79.988,05:29
0.68,2015,0.0717,Jesús Adrián Romero,0.6459999999999999,253200,0.647,No explicit content,0.0,7,0.21600000000000005,-7.669,Major,Mi Universo,61,0.0255,136.001,04:13
0.431,2015,0.938,"Kuana Torres Kahele, Napua Greig, James Ford Murphy",0.478,346493,0.212,No explicit content,0.0,0,0.5870000000000001,-13.124,Major,Lava,60,0.0516,74.643,05:46
0.585,2015,0.14,"Aaron Y Su Grupo Ilusion, Mariana Seoane",0.72,222773,0.763,No explicit content,0.0,2,0.312,-3.68,Minor,Te Vas,61,0.034,95.015,03:42
0.706,2015,0.02,Alessia Cara,0.741,188493,0.626,No explicit content,0.0,1,0.0828,-4.8260000000000005,Minor,Wild Things,62,0.0886,108.029,03:08
0.0819,2015,0.845,Oh Wonder,0.47700000000000004,257427,0.22899999999999998,No explicit content,0.000446,0,0.196,-14.402000000000001,Major,White Blood,64,0.0555,131.28,04:17
0.44299999999999995,2015,0.0419,HUNNY,0.593,234503,0.779,No explicit content,0.0,8,0.312,-4.269,Minor,July,51,0.0429,124.539,03:54
0.389,2015,0.0577,Twenty One Pilots,0.6829999999999999,234947,0.753,No explicit content,0.0020800000000000003,2,0.35700000000000004,-5.564,Minor,Hometown,71,0.0317,120.03,03:54
0.8240000000000001,2015,0.319,Kip Moore,0.688,136013,0.8740000000000001,No explicit content,0.0,7,0.0792,-5.388999999999999,Major,I'm To Blame,51,0.042,89.90899999999998,02:16
0.545,2015,0.5710000000000001,Unknown Mortal Orchestra,0.784,250800,0.506,No explicit content,0.0,3,0.139,-5.242999999999999,Minor,Multi-Love,64,0.0403,120.141,04:10
0.473,2015,0.0422,Eric Church,0.638,214627,0.441,No explicit content,1.3300000000000001e-05,2,0.107,-9.064,Major,Round Here Buzz,61,0.0347,76.078,03:34
0.595,2015,0.0265,Future,0.7290000000000001,171333,0.672,Explicit content,0.0,7,0.244,-6.749,Major,Stick Talk,60,0.282,159.903,02:51
0.315,2015,0.611,blackbear,0.63,245172,0.5,Explicit content,4.04e-05,1,0.114,-8.755,Minor,idfc,80,0.0611,144.871,04:05
0.39899999999999997,2015,0.0305,Chris Stapleton,0.45299999999999996,335293,0.713,No explicit content,0.536,0,0.124,-9.494,Major,Outlaw State Of Mind,60,0.0366,116.791,05:35
0.298,2015,0.38799999999999996,Rainbow Kitten Surprise,0.466,215427,0.302,No explicit content,0.0,9,0.262,-10.334000000000001,Minor,Lady Lie,60,0.0509,131.951,03:35
0.0785,2015,0.626,Oh Wonder,0.597,180120,0.363,No explicit content,2.9600000000000005e-05,5,0.0848,-10.365,Minor,Technicolour Beat,62,0.0314,130.02200000000002,03:00
0.285,2015,0.29,uicideBoy,0.818,150187,0.5760000000000001,Explicit content,0.0,0,0.105,-7.587999999999999,Minor,FUCKTHEPOPULATION,63,0.162,96.189,02:30
0.212,2015,0.0529,Halsey,0.57,153657,0.606,No explicit content,0.000727,7,0.134,-8.085,Major,Ghost,63,0.129,95.038,02:33
0.239,2015,0.29100000000000004,Natalia Jiménez,0.496,229373,0.57,No explicit content,0.0,5,0.105,-6.053,Major,Creo en Mi,73,0.0279,79.845,03:49
0.341,2015,2.6899999999999997e-05,Jordi Roure,0.486,480938,0.9129999999999999,No explicit content,0.872,9,0.275,-7.966,Minor,Cyclonica - Original Mix,0,0.0457,137.97299999999998,08:00
0.276,2015,0.107,Future,0.847,227248,0.522,Explicit content,0.000233,1,0.14400000000000002,-6.461,Major,56 Nights,51,0.153,122.935,03:47
0.517,2015,0.015,for KING & COUNTRY,0.575,218787,0.604,No explicit content,0.0,7,0.0725,-7.223,Major,It's Not Over Yet,51,0.0452,74.97399999999998,03:38
0.341,2015,0.44299999999999995,"The Weeknd, Lana Del Rey",0.551,274960,0.405,Explicit content,0.000217,0,0.11,-12.755999999999998,Minor,Prisoner,64,0.0398,135.017,04:34
0.5589999999999999,2015,0.335,Lizz Robinett,0.625,138800,0.726,No explicit content,0.0,1,0.273,-2.144,Major,Hide and Seek,62,0.031,119.994,02:18
0.336,2015,0.00425,Demi Lovato,0.583,214740,0.61,Explicit content,0.000105,5,0.14,-5.638999999999999,Minor,Cool for the Summer,63,0.0382,114.06,03:34
0.0528,2015,0.131,The Weeknd,0.377,340493,0.32899999999999996,Explicit content,0.006540000000000001,0,0.27899999999999997,-9.67,Minor,As You Are,63,0.0569,173.66299999999995,05:40
0.262,2015,0.00162,Jay Elder,0.469,79034,0.6829999999999999,No explicit content,0.932,4,0.18600000000000005,-14.6,Major,Vacuum - Mix Cut,0,0.0411,145.77,01:19
0.141,2015,0.7090000000000001,Shawn Mendes,0.599,274587,0.297,No explicit content,3.13e-06,0,0.10800000000000001,-9.187999999999999,Major,Running Low,63,0.0301,122.314,04:34
0.47200000000000003,2015,0.146,SoMo,0.716,222853,0.573,No explicit content,0.0,4,0.205,-5.277,Minor,Make Up Sex,64,0.0343,110.009,03:42
0.392,2015,0.0039700000000000004,Twenty One Pilots,0.613,234813,0.873,No explicit content,0.0011099999999999999,7,0.3670000000000001,-6.376,Minor,Heavydirtysoul,71,0.0449,129.989,03:54
0.335,2015,0.105,The Weeknd,0.626,377347,0.583,Explicit content,0.0,10,0.115,-7.574,Minor,Angel,63,0.0435,127.96600000000001,06:17
0.0847,2015,0.247,Nosferatu,0.5760000000000001,363623,0.998,Explicit content,8.98e-05,2,0.40299999999999997,-3.556,Major,Not Giving A Shit - Original Mix,0,0.213,99.984,06:03
0.445,2015,0.00168,"Juyen Sebulba, Kovalenco Gennadi, Dima",0.659,147000,0.789,No explicit content,0.805,7,0.201,-13.554,Major,Majin Buffalo Scout - Dima Remix - Mix Cut,0,0.0619,103.845,02:27
0.775,2015,0.00829,Platinum Doug,0.8079999999999999,265697,0.884,No explicit content,0.0453,2,0.0623,-3.359,Minor,Do It Like This - Original Mix,0,0.0622,122.005,04:25
0.691,2015,0.00445,Tyler Farr,0.614,176093,0.805,No explicit content,2.98e-05,7,0.0604,-5.34,Major,Better in Boots,51,0.0439,80.02,02:56
0.562,2015,0.32799999999999996,Brooks Jefferson,0.6970000000000001,231131,0.573,No explicit content,0.0,9,0.0953,-8.83,Major,Rodeo,51,0.085,87.714,03:51
0.505,2015,0.0989,"Nipsey Hussle, Buddy",0.526,324852,0.722,Explicit content,0.0,5,0.31,-8.379,Minor,Status Symbol (feat. Buddy),51,0.528,92.07700000000001,05:24
0.308,2015,0.0106,Ganja White Night,0.748,230401,0.626,No explicit content,0.0125,7,0.0603,-7.952000000000001,Major,Champagne,51,0.0732,170.05,03:50
0.5329999999999999,2015,0.375,Jeff Rosenstock,0.445,164286,0.747,No explicit content,3.48e-06,0,0.354,-5.857,Major,Nausea,51,0.0456,135.219,02:44
0.34,2015,0.000858,Slightly Stoopid,0.6409999999999999,194693,0.73,No explicit content,0.122,0,0.287,-6.8770000000000024,Major,The Prophet,51,0.0307,87.991,03:14
0.32799999999999996,2015,0.0751,"Troye Sivan, Betty Who",0.518,261114,0.725,No explicit content,2.3899999999999998e-05,8,0.09,-7.492000000000001,Major,HEAVEN,51,0.129,144.032,04:21
0.826,2015,0.111,"La Sonora Dinamita, Alvaro Pava",0.737,226600,0.688,No explicit content,0.00265,3,0.0851,-9.032,Major,Mil Horas,51,0.0388,100.995,03:46
0.409,2015,0.6629999999999999,Steve Lacy,0.414,129698,0.473,No explicit content,0.0523,11,0.128,-8.911,Minor,C U Girl,72,0.11599999999999999,100.0,02:09
0.561,2015,0.0107,"Nora En Pure, Sons Of Maria",0.569,349303,0.757,No explicit content,0.893,2,0.0574,-6.5120000000000005,Minor,Uruguay - EDX's Dubai Skyline Remix,0,0.081,121.93299999999999,05:49
0.723,2015,0.267,Los Huracanes del Norte,0.5770000000000001,220682,0.473,No explicit content,0.0,10,0.223,-6.805,Major,Nomas Por Tu Culpa,64,0.13699999999999998,163.145,03:40
0.595,2015,0.109,One Direction,0.73,192120,0.703,No explicit content,0.0,0,0.0657,-5.6720000000000015,Minor,Drag Me Down,81,0.0369,138.113,03:12
0.618,2015,0.5429999999999999,Drake,0.823,310933,0.467,Explicit content,1.06e-06,0,0.135,-10.394,Minor,No Tellin',62,0.301,95.02600000000001,05:10
0.513,2015,0.171,RJMrLA,0.639,195997,0.789,Explicit content,0.0,4,0.6759999999999999,-4.324,Minor,Get Rich,51,0.0575,97.963,03:15
0.28800000000000003,2015,0.0645,William Clark Green,0.597,248653,0.423,No explicit content,1.65e-05,10,0.14400000000000002,-6.815,Major,Still Think About You,51,0.0285,115.04,04:08
0.7879999999999999,2015,0.00426,Croatia Squad,0.8320000000000001,342418,0.726,No explicit content,0.147,10,0.387,-4.265,Major,Back to Life - Original Mix,0,0.0732,122.00299999999999,05:42
0.38299999999999995,2015,0.39899999999999997,"Leslie Odom Jr, Daveed Diggs, Original Broadway Cast of Hamilton",0.72,127578,0.6659999999999999,No explicit content,0.0,7,0.0844,-6.914,Major,Guns and Ships,72,0.32799999999999996,138.03,02:07
0.41600000000000004,2015,0.7,"Jeremih, J Cole",0.688,240320,0.556,Explicit content,1.87e-06,6,0.10800000000000001,-7.737999999999999,Major,Planez,72,0.264,129.336,04:00
0.414,2015,0.11900000000000001,Zella Day,0.637,176787,0.7240000000000001,No explicit content,0.0,6,0.299,-5.151,Minor,Hypnotic,63,0.0403,80.982,02:56
0.276,2015,0.00296,"Drake, Future",0.8809999999999999,231231,0.546,Explicit content,4.72e-06,2,0.226,-7.566,Major,Digital Dash,61,0.12,140.032,03:51
0.195,2015,0.0943,"Hillsong Worship, Hillsong Young & Free",0.47600000000000003,464000,0.4320000000000001,No explicit content,0.0,7,0.0984,-7.1129999999999995,Major,Pursue / All I Need Is You - Medley/Live,51,0.0294,143.865,07:44
0.5429999999999999,2015,0.162,Turnpike Troubadours,0.381,311933,0.562,No explicit content,0.00214,7,0.303,-2.34,Major,The Bird Hunters,51,0.0318,147.515,05:11
0.353,2015,0.0174,Waitek,0.8009999999999999,492734,0.7959999999999999,No explicit content,0.907,9,0.0931,-8.992,Major,Focus,0,0.0541,127.993,08:12
0.28,2015,0.212,Lianne La Havas,0.7,278200,0.4,No explicit content,0.000321,7,0.55,-8.46,Major,Green & Gold,51,0.0465,93.959,04:38
0.126,2015,0.603,Dani and Lizzy,0.306,214369,0.31,No explicit content,2.72e-05,11,0.11199999999999999,-10.370999999999999,Major,Dancing in the Sky,64,0.0336,207.50799999999998,03:34
0.175,2015,0.46799999999999997,Disturbed,0.322,248467,0.28,No explicit content,1.1e-06,6,0.102,-9.367,Minor,The Sound of Silence,71,0.0281,85.794,04:08
0.807,2015,0.043,Khruangbin,0.551,159013,0.648,No explicit content,0.655,7,0.41,-13.088,Major,People Everywhere (Still Alive),63,0.0627,109.209,02:39
