mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,duration,counts
1,chamber psych,0.2684912165950644,0.5123574374687168,266861.91108637484,0.5870353292551778,0.3272450597143997,0.1751353471754927,-10.135640832133575,0.04613149904333031,123.25414141912269,0.461807558187436,47.10979908950014,7,04:26,12
1,champeta,0.1290603006535948,0.6182418300653595,276828.1503267974,0.8301503267973858,0.2516682357843137,0.1404013071895425,-6.826803921568628,0.07130294117647057,143.08049673202615,0.6372352941176471,42.86601307189542,9,04:36,3
1,channel pop,0.6374361914600551,0.5540351239669422,214845.0771349862,0.4257227961432507,0.009592851556473832,0.15097134986225896,-7.712889462809918,0.04355967630853995,128.21394903581267,0.3846267217630853,48.50378787878788,9,03:34,8
1,chanson,0.5849774629587968,0.5345849417879917,216600.63448205675,0.4414994319039838,0.04364433456529783,0.18728658243177365,-11.234172800137815,0.061606165886148576,115.47987980172766,0.508821650168355,40.923411697590005,7,03:36,1
1,chaotic hardcore,0.078029625,0.42775,169739.08333333337,0.7559999999999999,0.003201263333333334,0.20675,-6.156083333333334,0.11878333333333335,123.71825,0.3165,42.41666666666666,2,02:49,1
1,charlotte nc indie,0.18123975,0.6200000000000001,235597.75,0.6912500000000001,9.25e-05,0.199925,-7.770000000000001,0.2274,118.71125,0.38175,60.25,0,03:55,1
1,charlottesville indie,0.15944000000000005,0.545,218245.2,0.6292,7.0599999999999985e-06,0.15306000000000006,-6.4096,0.054860000000000006,132.7,0.3756,58.4,6,03:38,1
1,chicago drill,0.18800703565217394,0.6929408302277433,209133.32530434785,0.6571659026915113,0.11190360119217392,0.1948990451345756,-6.476008285714286,0.1750749896480331,127.99021846169771,0.5066729341614906,59.376066252588,1,03:29,5
0,chicago hardcore,0.019459706851851846,0.3476185185185185,215348.87407407406,0.8930388888888888,0.06164416800000001,0.2218737037037037,-7.728962962962963,0.06648703703703703,121.08216666666664,0.5060703703703703,39.05925925925926,11,03:35,1
0,chicago house,0.0504791435978836,0.7321803703703702,339925.48962962965,0.7214416931216932,0.2786265108201059,0.15698701058201056,-9.227945185185183,0.06687098412698411,125.03268862433865,0.6170557883597882,45.1473544973545,4,05:39,1
1,chicago indie,0.16634213534439415,0.530774761186526,211891.38300653602,0.6785253544494723,0.12625290303544495,0.19826827048768225,-7.748312242332831,0.07687212669683259,126.75564489693312,0.512121923076923,50.20268979386626,2,03:31,7
1,chicago pop punk,0.2863875,0.399,243658.5,0.64825,0.07,0.1362,-7.0315,0.0386,151.76925000000003,0.34950000000000003,54.5,6,04:03,2
1,chicago punk,0.03943638381562881,0.4115822954822955,185104.23559218558,0.8626344322344323,0.0670928424047619,0.1978866056166056,-6.3444612332112325,0.07982841880341883,135.9291758241758,0.5992149572649573,41.01733821733822,8,03:05,1
1,chicago rap,0.1851196234779844,0.7036305699145969,230635.3504256957,0.6380971317854384,0.028512818014771606,0.19331577865260532,-7.361960626963109,0.2153673663128403,120.68191305771376,0.5422193482277743,55.16660927324225,1,03:50,26
1,chicago soul,0.4969784053239713,0.5627453439660185,210374.26467287293,0.502869411057348,0.010864965776569114,0.21793729714093069,-10.520631362617364,0.04641530357924899,117.8243173705897,0.6973964170184914,32.2587758085948,7,03:30,3
1,chicano rap,0.1888312404669492,0.7686541446981109,252834.5754264171,0.6117743667327836,0.009275066604744236,0.16482538373660371,-7.869796348612965,0.17646362479014738,106.1206285643465,0.5953730271903084,44.115322317130214,1,04:12,3
0,chicha,0.4880899168779938,0.6735637268714192,240865.2901521556,0.6026615243730629,0.0421172068540434,0.1569790985723678,-8.349755107072411,0.04980326030806799,114.66200430872549,0.783377970320278,48.71580022541562,1,04:00,1
1,chihuahua indie,0.6566666666666666,0.6826666666666666,230484.0,0.5429999999999999,0.0020800666666666674,0.2986666666666667,-9.701666666666666,0.061166666666666675,156.46133333333333,0.5843333333333334,57.66666666666666,7,03:50,1
1,childrens folk,0.6454545634920634,0.6792297619047619,148548.28968253967,0.33083482142857146,0.0038737791091269843,0.2305159722222222,-11.703519047619045,0.1358756150793651,130.58478234126983,0.6507928571428572,42.54246031746031,2,02:28,1
1,childrens music,0.5261061543440505,0.6941206911701532,144631.95174335528,0.471534017115257,0.027343206254743048,0.18945160517920026,-9.977131193322784,0.13502069025651392,122.29642177087521,0.6785592545882175,44.04718597568068,2,02:24,27
0,chilean indie,0.5050855555555556,0.5809000000000001,296582.96666666673,0.5589999999999999,0.06968363933333334,0.12942,-9.479688888888887,0.05932111111111112,100.6838,0.6046777777777778,48.9888888888889,11,04:56,1
0,chilean rock,0.2510209561403509,0.5148778947368421,335647.66736842104,0.6257958771929825,0.04361912842105263,0.13413633333333336,-9.27940087719298,0.048753175438596495,109.94502368421057,0.6004846491228069,50.83982456140353,11,05:35,1
1,chilena,0.2900441483516483,0.6855239010989012,215939.8236263736,0.5703005494505495,0.0016363779175824179,0.1261710164835165,-7.6447109890109886,0.062089230769230765,134.06122362637365,0.8586453296703297,50.9010989010989,0,03:35,1
1,chill beats,0.061457333333333336,0.6053333333333334,185439.33333333328,0.5810000000000001,0.9146666666666666,0.231,-7.921333333333334,0.0447,135.10399999999998,0.25299999999999995,58.33333333333334,11,03:05,1
1,chill lounge,0.6288,0.6153333333333334,174271.0,0.6133333333333334,0.2845238733333333,0.2463333333333333,-9.168999999999997,0.08220000000000001,123.37633333333332,0.5351666666666666,1.0,8,02:54,1
1,chill out,0.17130066666666668,0.5938333333333333,285139.0,0.6193333333333334,0.848,0.2670000000000001,-10.245333333333333,0.0417,115.615,0.15163333333333331,26.5,11,04:45,4
1,chill pop,0.624818125,0.7429375,195620.3125,0.4385625,0.25575830000000005,0.13402499999999998,-8.02825,0.11451875,100.5376875,0.8222499999999999,29.125,10,03:15,1
1,chill r&b,0.4214791174055828,0.6646171592775041,221023.15238095238,0.519022988505747,0.0005784032389162561,0.19432491789819376,-8.257675615763546,0.10275662561576357,112.95380763546801,0.5183082922824302,52.53998357963875,5,03:41,11
1,chillhop,0.5076783757621004,0.7180191675998507,162616.82525195973,0.3981687569988801,0.4459118624810253,0.19340614968271755,-11.048508100037326,0.1508666305835511,101.9571958255568,0.5155725270623368,57.939013313425406,10,02:42,29
1,chillstep,0.1021194638694639,0.4946020646020646,267864.92241092236,0.7208586413586414,0.09351814236430236,0.12582514152514152,-6.2931776556776535,0.07970354645354644,144.0230734265734,0.18004898434898434,55.52680652680654,9,04:27,3
1,chillwave,0.2424338540334265,0.5777302792347396,250333.7889666516,0.6404842498940253,0.3065280232789539,0.19508540469072447,-7.491745526249851,0.06335037538654925,116.94688061999422,0.4484049095533221,51.630072043855364,11,04:10,64
1,chinese audiophile,0.7891428571428571,0.5287857142857143,243507.5,0.2611571428571429,0.0008806628571428573,0.14985000000000004,-12.523714285714288,0.037335714285714285,130.95192857142857,0.4187142857142857,49.42857142857143,7,04:03,1
0,chinese idol pop,0.142,0.7509999999999999,232150.0,0.7190000000000001,0.0,0.14800000000000002,-5.1979999999999995,0.0373,98.01,0.4370000000000001,73.0,6,03:52,1
1,chinese indie,0.5305737435897436,0.5538564102564103,249694.1820512821,0.4651884615384615,3.6932410256410256e-05,0.1441148717948718,-8.927297435897431,0.03284974358974359,131.43252307692308,0.4100435897435897,48.15897435897436,11,04:09,1
1,chinese jazz,0.8,0.67,225053.0,0.306,1.18e-06,0.0829,-11.032,0.0366,139.94899999999998,0.61,58.0,2,03:45,1
1,chopped and screwed,0.10416480169340464,0.7382589200831848,296608.215114379,0.6071625222816399,0.011117933691325016,0.2900954916815211,-7.811748878490789,0.25963267231134884,126.27861121509208,0.5689791146761735,44.581706773618535,11,04:56,1
1,choral,0.8944595608845414,0.27510210590189965,241697.63433315328,0.15781365427257776,0.3664262152560461,0.16284672404838862,-22.86638054669416,0.056797139953387414,99.78812218661892,0.18071073126405088,40.40145780203679,4,04:01,1
1,christchurch indie,0.16013333333333332,0.4226666666666667,293597.83333333326,0.6336666666666667,0.2461666666666667,0.20183333333333334,-10.760666666666665,0.03996666666666667,107.19533333333334,0.3921666666666666,40.333333333333336,8,04:53,1
1,christian alternative rock,0.2176568773541084,0.4908987360468556,247454.4329658779,0.6458246745777129,0.0021870231898756735,0.1887096700240876,-7.0437395564495855,0.05019377416373489,122.10513548970194,0.4165243422906361,47.154058167369115,11,04:07,69
1,christian hard rock,0.027648500000000003,0.4602777777777778,210689.05555555553,0.9016111111111108,2.1177777777777787e-06,0.18337777777777772,-4.517666666666667,0.057466666666666666,128.58238888888894,0.4305555555555556,50.83333333333334,5,03:30,2
1,christian hip hop,0.1263142824074074,0.7011714814814815,247535.4361111111,0.7841875925925925,0.03373372181296296,0.2100725185185185,-5.521925185185187,0.1484332314814815,129.32635425925926,0.6045612037037037,51.88074074074074,1,04:07,7
1,christian indie,0.2696138252890325,0.5086096313153408,249145.5381177461,0.5662025999368091,0.006055382073962213,0.15921919067169202,-7.825165931466025,0.034197387822310465,115.39199197934894,0.3999296324183754,50.62837075238181,2,04:09,9
1,christian metal,0.14313043570073514,0.4731506006813699,233626.0086874664,0.7837153666845975,0.0238050717357002,0.21479475076205848,-6.7904985565716345,0.07459856912318451,129.16970932400937,0.4301152949614489,40.211260534337455,8,03:53,2
1,christian metalcore,0.047498383175757566,0.4262484848484848,246046.4018181818,0.8281430303030304,0.054398194666666684,0.27270212121212123,-5.725753939393939,0.10709181818181816,134.85710424242427,0.33296515151515144,43.6369696969697,7,04:06,1
1,christian music,0.2820607838206552,0.4821475558199174,264414.21810993925,0.573389210891853,0.010943490137689506,0.2043248746905895,-7.9354948638786125,0.050007066419969305,121.29191155350142,0.3582355778736448,46.941013583536346,2,04:24,76
1,christian pop,0.17548616346825388,0.5410537030453207,250620.89594349285,0.6688249429900165,0.01410199751134364,0.1775483323816706,-6.620651454876822,0.04711393426344899,124.05508306740644,0.419899156162465,53.19467796092796,2,04:10,33
1,christian punk,0.09427107299077732,0.5609703557312253,208713.13530961788,0.8034656126482215,0.003917065707509881,0.1871169960474308,-5.372740711462451,0.06778856389986826,128.94076139657443,0.5968174571805007,46.4372859025033,4,03:28,2
1,christian relaxative,0.7525443866880884,0.3444926541649355,245715.4671085754,0.2331601054137265,0.398213240405618,0.17932322791437155,-15.432696607979812,0.03884512455101659,110.95673741543871,0.23009273338761346,39.507752509895504,7,04:05,3
1,christian rock,0.04918889562184649,0.5001511113789162,218833.13114675073,0.8255916840804554,0.00646614995180419,0.18211063268835206,-5.065396386134139,0.0663916085703246,128.50564457090852,0.4866877796491809,48.3118116172561,6,03:38,33
1,christian trap,0.17689187499999998,0.7381833333333334,275067.74166666664,0.7468520833333333,0.07571646458333334,0.16261062499999998,-6.761641666666666,0.19097104166666667,128.35792708333332,0.5668729166666665,47.25208333333334,1,04:35,2
1,christian uplift,0.4235450000000001,0.5029754901960785,299867.43995098036,0.4042992647058823,0.008492892671568627,0.14105453431372547,-9.887142156862742,0.03196985294117647,120.62721200980393,0.21800232843137252,47.52083333333334,7,04:59,6
1,christmas instrumental,0.8971962604138805,0.5589605855465408,192368.77834717726,0.1669441281852523,0.7732887654256853,0.12758826506731255,-18.577983847547067,0.04547647513464161,111.58329166047527,0.41591280028133576,48.772074496187756,0,03:12,21
1,chunchaca,0.27772416666666666,0.7129333333333332,337149.7583333333,0.642225,0.021511145,0.269325,-9.118275,0.09493583333333334,126.57112499999998,0.8710833333333333,45.375,5,05:37,2
1,cinematic post-rock,0.15961344444444445,0.5628333333333334,287599.41666666674,0.7415222222222223,0.2745297777777778,0.22129722222222226,-7.371833333333332,0.06489444444444444,122.48483333333333,0.4805583333333334,29.69444444444445,4,04:47,1
0,classic bhangra,0.2058888888888889,0.7668888888888891,256529.66666666663,0.8907777777777778,0.17960892222222224,0.20333333333333334,-4.330555555555557,0.10712222222222224,106.015,0.8693333333333334,53.33333333333334,2,04:16,1
1,classic canadian rock,0.1495174063626784,0.58004305373566,247749.93570870828,0.6605452053694764,0.04611205203703938,0.1747421147808137,-9.973043500124282,0.04507495123063998,123.3622486252071,0.6613485726048555,40.017443570619285,4,04:07,3
1,classic dubstep,0.11600226190476193,0.5029702380952381,292104.93154761905,0.6766160714285715,0.1830896755952381,0.13493154761904766,-5.740645833333334,0.06761547619047617,139.32465773809523,0.2442994047619048,48.69642857142857,11,04:52,1
1,classic garage rock,0.2763577444824212,0.5171467553442313,189300.30960385414,0.6288254040029841,0.05480443403166027,0.19463769617706173,-10.195935718268991,0.04912406383337887,123.87585648962916,0.6772511448373258,32.42884028096972,9,03:09,2
1,classic girl group,0.5676368056983718,0.5735983979381717,171328.06109345224,0.5356850487966376,0.08000705285301622,0.2082038729046186,-8.934626313883449,0.06705634955204907,116.89701934057301,0.6366064998496105,35.98150230228236,9,02:51,5
0,classic greek pop,0.7669130747126437,0.5455294540229885,192240.5352011494,0.3946436781609196,0.2518779572844828,0.15542205459770114,-12.3090625,0.04277959770114943,117.60325,0.6112090517241379,26.64439655172414,7,03:12,1
0,classic hardstyle,0.08944780000000001,0.56495,223508.45,0.84905,0.242953695,0.18602666666666667,-3.800683333333333,0.06226,140.07738333333333,0.29395,12.266666666666666,9,03:43,4
1,classic mandopop,0.5573232458260299,0.5410279549079005,270143.0899720935,0.4284496524615399,0.0019115397026023644,0.22147796238311668,-11.029953765972552,0.035289181212683936,112.71692043130962,0.36663887322934496,44.16460658720186,7,04:30,1
1,classic rock,0.2668147467190445,0.5254330038344099,254238.06051499976,0.6063154783872091,0.07212945974706719,0.2192113603528552,-10.367957872626787,0.060576345611870426,123.09597631800136,0.5884981442324899,36.8183916977534,9,04:14,42
1,classic schlager,0.5689050000000001,0.569555,225214.49,0.4191909999999999,0.0013556201000000001,0.2227925,-12.529580000000001,0.057330499999999986,111.536825,0.5584600000000001,39.55,3,03:45,1
1,classic soul,0.4189708025104275,0.5807479182970351,236888.6582400205,0.5171568600378538,0.05690431936052246,0.189614015759032,-10.801344809547913,0.051991367722067264,118.71724727603424,0.6655840822187936,34.91147056444146,7,03:56,17
1,classic soundtrack,0.7801593177987072,0.31770566677057915,230349.62211778865,0.2820010975160525,0.5722191220437071,0.19247291673170305,-15.9727008445752,0.05243578379812828,103.48043739199785,0.2783975044805285,20.31051174320882,7,03:50,5
1,classic swedish pop,0.43214745098039214,0.5993294117647061,198996.46666666665,0.590726862745098,0.07693038725490195,0.1608247058823529,-10.424525490196078,0.05399294117647059,119.13776470588236,0.6498627450980394,40.79803921568628,2,03:18,1
1,classic uk pop,0.3754638479796903,0.5572614961586172,224998.12785693235,0.5539411014307424,0.032983798446241656,0.18778726154324216,-10.42862205742677,0.055652344553779015,119.35970775310922,0.6244348538003248,40.41996483002756,7,03:44,2
1,classical,0.9230848689192328,0.3144252479947693,312001.1515729343,0.16407920086991465,0.5760118839862208,0.17213653086501385,-20.97263389850173,0.05345407460114258,103.15758348413011,0.2356251890056112,17.142737001371476,7,05:12,2
1,classical harp,0.9777916666666668,0.32479166666666665,227689.5,0.06352166666666666,0.746375,0.09954583333333332,-27.16266666666667,0.04516666666666667,97.83879166666668,0.17435833333333334,43.33333333333333,7,03:47,1
1,classical performance,0.9234807826904928,0.3014029357684488,344086.3477337769,0.13805085179006885,0.5588136396566502,0.15418060674767667,-22.326791356122495,0.047494268148068966,104.48680272017592,0.21733697155571305,31.56433122838182,2,05:44,1
1,classify,0.6603037499999997,0.524760702614379,244216.1888888889,0.3475884150326798,0.4845055105637255,0.14195404411764706,-12.826087254901966,0.08035285947712419,106.04812442810456,0.4207882352941177,43.38161764705883,9,04:04,10
1,clean comedy,0.7644885015741832,0.5671226780794962,259288.40170208574,0.6708889118457301,0.0061280368826249505,0.7115127164502165,-12.971273534041721,0.8004096369539553,106.4018292601338,0.397590974025974,28.88887249114521,8,04:19,1
1,cleveland metal,0.0016085146428571429,0.4407142857142857,231443.25,0.9141428571428571,0.16406537142857144,0.13195714285714286,-5.270464285714286,0.10336071428571428,120.11117857142857,0.3309714285714286,44.07142857142858,11,03:51,1
1,collage pop,0.24947666666666665,0.648625,196458.125,0.7225416666666666,0.03340975,0.28558124999999995,-8.3854375,0.1202125,143.2227916666666,0.5208125,48.02083333333334,10,03:16,2
0,college a cappella,0.214,0.5770000000000001,154147.0,0.525,0.0,0.10300000000000001,-7.1960000000000015,0.225,113.055,0.41,49.0,9,02:34,1
1,colombian hip hop,0.1030065,0.7077500000000001,276760.75,0.8295,0.18875,0.097575,-6.1135,0.2287,146.12675000000004,0.7465,29.5,4,04:36,1
1,colombian pop,0.3208960124449524,0.7208163447015093,223307.30479965734,0.6690302820097039,0.0021102590931345584,0.15449719616911362,-6.39156051340812,0.07527494190390656,120.4326090274668,0.6866928888233571,63.73855681074242,9,03:43,10
1,colombian rock,0.3108478666666667,0.7152333333333333,280190.60666666663,0.7419866666666668,0.15100730713333332,0.14386800000000002,-7.49858,0.049636,114.17180666666668,0.8044399999999999,42.72,4,04:40,1
1,comedy,0.6879529106705657,0.538918122113635,273723.61337452,0.7009283092289815,0.0003897528865174338,0.6387749510404439,-10.987202227965989,0.6511498314534432,103.65348243217304,0.4042325125663549,36.0808077946596,6,04:33,8
1,comedy rap,0.17141110294117645,0.7495500700280111,229629.6230742297,0.6642260154061626,0.0002016512044817928,0.14089866946778712,-7.832769782913165,0.21199614845938367,120.59939793417368,0.7117739845938376,47.352766106442566,7,03:49,4
1,comedy rock,0.5864254810181191,0.6824861949956859,139319.50970664367,0.448572044866264,0.43768443105047455,0.17632804141501296,-10.219570966350302,0.0888287532355479,108.5972161345988,0.5152176445211389,44.37316652286455,0,02:19,2
1,comic,0.4600600384821821,0.5961291744166489,226919.9792654958,0.6815126311429185,0.020492180704171564,0.3917627823463409,-8.962224930956452,0.33030936378371023,117.69800261930023,0.5495130978203516,39.920858092613614,7,03:46,38
1,comic metal,0.10010318377015773,0.5210775850611378,218960.2877348042,0.8059968877370192,0.119315827652955,0.2960611803340423,-6.305347188995216,0.1133538703925217,117.45492279704945,0.4561874889243312,47.309863990785026,2,03:38,5
1,commons,0.5539999999999999,0.6955,211033.5,0.3694500000000001,0.418001295,0.396,-11.0985,0.1469,130.691,0.5765,27.0,2,03:31,1
1,complextro,0.04831505176282051,0.5966813141025641,252467.943125,0.7980870993589743,0.06401391722451924,0.2898765240384616,-4.595855496794871,0.12342545993589744,125.21556480769232,0.3342636618589743,55.34386217948718,11,04:12,10
1,compositional ambient,0.7621014181151169,0.3310402758176982,320323.323315824,0.23610345706865146,0.7168549878023264,0.13467702133124926,-19.61135415881128,0.04463997233843394,108.76797000963364,0.20179850224896406,45.02034070395192,2,05:20,24
1,connecticut hardcore,0.0007831208333333332,0.4221527777777778,136038.05555555553,0.9192222222222224,0.08945474999999997,0.13763333333333336,-5.492680555555557,0.08934305555555555,133.81062500000002,0.43290277777777775,38.54166666666667,11,02:16,1
1,connecticut indie,0.09535,0.6785,183609.5,0.6785000000000001,0.001232,0.17600000000000002,-4.956,0.0522,125.0205,0.1965,47.0,7,03:03,1
1,conscious hip hop,0.21400981969240784,0.6834578222217784,254600.0374732515,0.693839950361473,0.032919474305862936,0.2296041540358376,-7.620762689097173,0.2534480746853173,109.52236130189215,0.5875076843644341,45.77652087803522,1,04:14,17
1,contemporary country,0.21926316417102248,0.5848078535879222,215835.168726198,0.6795653866968088,0.022255776686042148,0.17815926072874147,-6.342750112737229,0.051970071015348535,124.59991596764166,0.5373311692899865,54.700477103375576,7,03:35,172
1,contemporary gospel,0.3410632705627704,0.5012825517075518,349735.1297138047,0.6453178287638289,0.002759056192760943,0.3565543068783069,-8.777409167869171,0.08941643482443483,118.15842116883115,0.505357858104858,33.336575276575275,1,05:49,3
1,contemporary jazz,0.7699685646051847,0.4333181473213503,355184.2421019691,0.2651661457649576,0.5583294694248706,0.14823188816612906,-17.487227693041042,0.0470832529866805,114.0883911916242,0.3147248475493432,37.90998036306329,5,05:55,2
1,contemporary post-bop,0.7487669793494679,0.4871706842041139,355061.5030054525,0.31872892981571976,0.416557109200104,0.1776109707183281,-15.55831597631629,0.05718772726510759,111.56167303661778,0.4497654332890649,24.715163562813352,5,05:55,3
1,contemporary vocal jazz,0.8035278567342791,0.5469785257399349,234653.0515670961,0.26636288659832835,0.02565786119420074,0.14439722633564156,-13.581222430933487,0.03925895146008962,109.9221661775843,0.3674024414416364,45.29454563960726,8,03:54,4
1,contrabass,0.8847916666666668,0.3177083333333333,326081.375,0.19073125,0.7800833333333332,0.10876041666666666,-19.988854166666666,0.03758541666666666,89.59899999999998,0.20166041666666665,40.8125,2,05:26,1
1,cool jazz,0.7735773749210689,0.5120331459524293,324900.8318331068,0.30198814941371865,0.3863339221686367,0.1835277541935492,-15.26346648894857,0.055050789418526674,112.03622701871667,0.49009487668634794,20.266626255303922,5,05:24,3
1,corrido,0.3915598753616799,0.7013186937990856,201449.32424698575,0.6341055104161846,0.01505609354242387,0.1501325843059003,-6.376205829674245,0.06587760802404433,124.70644233925618,0.8192388725665355,53.757761166124865,7,03:21,146
0,corridos tumbados,0.3529143360251916,0.7067780935021537,197504.86745526915,0.6261385391413344,0.012338573449561388,0.1428468878747671,-7.559996959070707,0.05142798640221639,115.28830141214382,0.7619101898047894,63.2360710855315,7,03:17,25
1,cosmic american,0.5402523118333121,0.5018458083770307,212648.92840241862,0.4882929008043895,0.12312645612432978,0.1850643106197984,-11.923982647214256,0.052075794121736914,116.40430707449394,0.5909829355295396,30.081355301887392,9,03:32,1
1,country,0.3171068021770897,0.589586373933353,213907.40094147253,0.58915757133936,0.016325767739376912,0.17344549913100646,-8.585564386269311,0.04558997764661312,122.4546646595809,0.5707950392325253,44.31724542423189,7,03:33,110
1,country dawn,0.3037051099771832,0.5726957107186067,227548.90624289226,0.6016969784021412,0.02939465974801189,0.17119674655480002,-7.505113667665138,0.047350657458664236,123.30268816310424,0.4991781229641244,44.373496597242365,7,03:47,22
1,country gospel,0.6919977998257166,0.5712384905118612,164577.19955669268,0.4262316446221157,0.0210090308712314,0.2008838014519064,-10.97126777421504,0.0625882696103285,112.98610929328238,0.6315325854964232,23.398396077460642,2,02:44,2
1,country pop,0.20116769243069504,0.5811005018421735,210417.63130836817,0.6885565228658623,0.03691937896810858,0.16931385520709435,-6.054353965105437,0.04519775652445358,123.04507923800493,0.5552326849245516,57.42765665954436,7,03:30,68
1,country rap,0.1520074657297721,0.7055355050107519,241822.41131554946,0.6919264710905777,0.0028396562586638693,0.18623158222504602,-6.512374331157362,0.13127313823514614,117.95295292221891,0.5126250811456851,53.68186367949252,11,04:01,24
1,country road,0.2385715593091865,0.5804152928520728,220442.7783233272,0.6571183738954778,0.018726731058170173,0.1816143402013136,-6.881845711283293,0.04987980822828472,124.87918738790741,0.5363711924016905,49.196370582739455,7,03:40,118
1,country rock,0.3601398325385802,0.5626379483851138,235107.2421992,0.5369717002543435,0.05239606935872362,0.2005569428158984,-11.140793799498649,0.048922009049517816,121.49687659204966,0.6144155888818442,36.48718341013269,7,03:55,34
1,cowboy western,0.7133555194517176,0.5875946851933144,172934.4964023702,0.3866112144556784,0.0069055550531198755,0.15425636660562606,-12.183369117128096,0.0582211541597133,119.51025683107292,0.5748799181053218,28.925744553266426,8,02:52,2
1,cowpunk,0.18328450915997616,0.5729742936304958,207705.3526158624,0.6777194470207258,0.06268894383084919,0.2410961926621261,-10.475273390370644,0.062058869293536816,128.18115503842566,0.6762126446230665,34.3314818458041,7,03:27,1
1,crunk,0.0825934578426423,0.7605768014291925,261858.9466855618,0.7154428794972543,0.0068667672974144145,0.21714253022550026,-6.1046276337391845,0.1953755748016788,121.87445468876123,0.573626141998552,46.82129024121615,1,04:21,8
1,cuban rumba,0.6619073120915032,0.584984477124183,233433.7351919935,0.5544276960784313,0.2670616761540033,0.16897694035947713,-10.355154309640524,0.08678373161764706,116.60900755718956,0.7644435253267974,18.644097222222214,10,03:53,1
1,cubaton,0.3665319444444444,0.6746388888888889,234023.95833333328,0.6702916666666666,4.118305555555554e-05,0.15304166666666666,-5.3674444444444465,0.0958222222222222,94.37286111111106,0.6976111111111111,52.66666666666666,7,03:54,1
1,cumbia,0.3086138120247918,0.7088605154189822,215175.5941394164,0.6340141119432309,0.011925866595973628,0.13139603642257813,-6.830386545951503,0.07012765369038539,118.41597641456244,0.8241042766501233,40.88709409393048,7,03:35,5
1,cumbia andina mexicana,0.4013,0.69588,233978.46,0.62174,0.0017216411999999995,0.123634,-6.90188,0.056590000000000015,133.25406,0.8571799999999999,51.74,9,03:53,2
1,cumbia pop,0.06735,0.7605,215519.83333333328,0.6911666666666666,1.2966666666666666e-05,0.3115,-4.7828333333333335,0.0966,138.97383333333335,0.8238333333333334,63.33333333333334,11,03:35,1
1,cumbia salvadorena,0.19847185185185184,0.7505246913580245,266085.55555555556,0.6225555555555556,0.03952805111111112,0.14130123456790125,-7.615314814814815,0.054441975308641984,120.0232839506173,0.8767098765432096,43.57407407407407,8,04:26,1
0,cumbia santafesina,0.147,0.86,244507.0,0.682,0.009309999999999999,0.0225,-9.046,0.0406,123.829,0.98,60.0,11,04:04,1
1,cumbia sonidera,0.2731382080645245,0.6992269034865705,232599.1927581405,0.6396381003358002,0.01450956426305573,0.14854933180841748,-7.189162169270428,0.06911077027060981,129.61844932030752,0.8124084331545275,50.07733372539522,7,03:52,20
1,cumbia villera,0.1567,0.8130833333333334,228567.58333333328,0.7202500000000001,2.7375e-05,0.12340833333333333,-4.842,0.07550833333333333,116.49491666666668,0.858,58.75,7,03:48,1
1,cyberpunk,0.08727811248097825,0.4342923913043479,288481.0135529891,0.7864363892663044,0.4614974611684782,0.3391508865489131,-8.080993036684783,0.0548142629076087,117.7332296875,0.3133006283967391,46.00621603260869,2,04:48,3
1,dance pop,0.18368680676583865,0.6518115843817148,229190.83388664768,0.6843806823563691,0.02715595957940806,0.1816706050165908,-6.391757410800049,0.08443174178883278,119.4704292887894,0.5456980191310821,55.668339678786744,7,03:49,263
1,dance rock,0.17201774665423816,0.5817988331623376,247278.0451260989,0.6795574634546119,0.12485098714502653,0.1918519896442265,-10.031398298503913,0.05551666208408227,123.75546335618557,0.63718169116446,39.88097485142633,9,04:07,21
1,dance-punk,0.1254195816071654,0.5499386274795405,245433.9970638874,0.7701697536410662,0.17608715214263246,0.1925140689462065,-6.37534689242761,0.06770338699510266,129.1685331516843,0.5369022058137715,46.552924936822976,7,04:05,35
1,dancehall,0.12624633307993352,0.7296053162578165,228400.9181380909,0.6696276193755737,0.02031749253889653,0.1452548250579387,-6.722216167410027,0.2093353279330097,116.8272834268005,0.726176933403297,50.10143666098211,1,03:48,11
1,danish electronic,0.18365414285714285,0.612373015873016,228676.9920634921,0.7514523809523809,0.3520580071428571,0.2776936507936508,-6.678388888888889,0.06860396825396824,126.41485714285713,0.335884126984127,54.30952380952379,10,03:48,2
1,danish metal,0.009371877883771926,0.3792502741228071,297594.8519736842,0.8546154057017545,0.3215833702631579,0.23429684758771924,-9.564461896929824,0.06801000548245614,121.16591173245615,0.3563712171052631,41.3686951754386,7,04:57,1
0,danish pop,0.041964444444444436,0.7442063492063492,223105.57142857145,0.7272698412698413,0.0218571746031746,0.13202857142857144,-4.819047619047619,0.09677142857142858,132.15596825396827,0.5181428571428571,59.650793650793645,9,03:43,1
1,danish rock,0.0040672286842105285,0.4610526315789474,240840.45394736843,0.9010328947368424,0.1797140280263158,0.2324697368421053,-6.089184210526316,0.05783355263157895,115.64742763157892,0.4533486842105263,47.66447368421054,2,04:00,1
1,dark cabaret,0.3481430851851852,0.4974444444444445,238759.8703703704,0.6791111111111111,0.03769431611111111,0.20497777777777776,-6.772055555555558,0.07176111111111111,140.9885740740741,0.5681092592592593,45.37037037037037,7,03:58,1
